tweet_1,tweet_2,Class,Conflict_Caio,Conflict_Victor
#AbortoNao A hidroxicloroquina pode ter efeitos colaterais (como qualquer medicamento). Já os efeitos irreversíveis do aborto são certos.,"Para salvar vidas, não pode. Para a morte certa, pode. Quem explica?",2,0.0,0.0
"entendi, então o bebe que pegue seu corpo e desenvolva fora do corpo da mulher",Já terminou de tweetar # AbortoNao mulher branca favorável ao porte de armas????!!!!!,2,1.0,1.0
Pq tem homem querendo opinar sobre aborto?,Sim mn #AbortoSim sem mais... Cada um com seu cada um e vida q segue,2,0.0,0.0
LIBERA O CARAI DO ABORTO LOGO SEUS BANDO DE ARROMBADO PQP A VIDA É DA MINA E ELA QM DECIDE SE TEM CONDICOES FINANCEIRAS E PSICOLOGICAS PRA TER OU NAO O CARAI DO BEBE  #AbortoSim,é por isso que eu amo essa mulher gente,2,0.0,0.0
Diga sim a vida #AbortoNAO,Show da vida!!,2,0.0,0.0
Mandetta avisa equipe que será demitido e que Bolsonaro procura substituto,"Ótimo. Não dá para ficar com um insubordinado, seja em qualquer lugar. #BolsonaroTemRazão #AbortoNAO",2,0.0,0.0
"falando sobre aborto..a maior parte dos argumentos é que a mulher faz oq quiser com seu corpo e q a decisão não cabe ao homem, que o lugar de fala é dela, q os homens contra n podem opinar. pois então eu, mulher, digo que sou contra e não apoio o assassinato em nenhuma situação",É isso #AbortoNao,2,0.0,0.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,Vamos lá #AbortoNAO,2,0.0,0.0
"Desculpa, mas no meu mundo abortar é algo inexplicável. Eu quero saber qual é a dificuldade de usar preservativo ou tomar remédio? Vocês querem um passe livre para ser promíscuas sem serem taxadas disso! #AbortoNao","O sonho de toda feminista é ser um cafajeste: ser vagabundo sem ser julgado. O problema do primeiro lixo é que ele quer transar e a feminista quer ser tão lixo quanto, nem que isso custe algumas vidas. Feminismo é inconsequência!",2,0.0,0.0
"Desculpa, mas no meu mundo abortar é algo inexplicável. Eu quero saber qual é a dificuldade de usar preservativo ou tomar remédio? Vocês querem um passe livre para ser promíscuas sem serem taxadas disso! #AbortoNao","O sonho de toda feminista é ser um cafajeste: ser vagabundo sem ser julgado. O problema do primeiro lixo é que ele quer transar e a feminista quer ser tão lixo quanto, nem que isso custe algumas vidas. Feminismo é inconsequência! #AbortoNao",2,0.0,0.0
#AbortoNAO não tem mal maior que a morte de um indefeso  no ventre da mãe!,#AbortoNAO não vamos legalizar o assassinato,2,0.0,0.0
"Bora subir, robozada?   #AbortoNao","''Fique em casa, vida em primeiro lugar''  Ok. '' Aborto questão de saúde pública, vamos matar uns bebês, boa STF!''  Ué? Hipocrisia monstruosa!   #AbortoNAO",2,0.0,0.0
GRAVIDEZ SURPRESA NÃO EXISTE  TREPA SEM PROTEÇÃO E ESPERA GANHAR O QUE?  UM PLEISTEICHON 4 PRA ELE E UM AIFONE 11 PRA ELA?  #AbortoNAO,Exatamente..,2,0.0,0.0
"HOMENS, calem vossas boquinhas que este assunto não lhes diz respeito! Vão aprender a lavar o pinto que é o melhor que vocês fazem! #AbortoNao #AbortoSim",Ela não tem lugar de fala pra falar do meu pinto. Eaí? Como é que fica?,2,1.0,1.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,"Estamos de olho, STF #AbortoNAO",2,0.0,0.0
"Mentiras contadas por Witzel na campanha começam a se revelar. Depois de Cabral e Pezão, o Rio não merecia essa má sorte. Gradativamente, as mentiras contadas por Witzel, que iludiram o povo fluminense, vão caindo por terra e sendo reveladas.  #AbortoNao",A RESPOSTA PARA TIRAR ESSE TRAIDOR É ESSA:,2,0.0,0.0
"“O aborto se vence com adoção. Quem não quiser as crianças, que as dê a mim. Não rejeitarei uma só delas. Encontrarei pais a elas. Ninguém tem o direito de matar uma vida que vai nascer: nem o pai, nem a mãe, nem o estado, nem o médico. Ninguém."" Madre T. de Calcutá.  #AbortoNAO","''o aborto se vence com a adoção'' kkkkkkkkk vai tomar no cu, esse cara é burro ou o que ????? Olha as ruas lotadas de crianças abandonadas, orfanatos saindo crianças até pela janela. Fora a burocracia pra conseguir adotar uma criança, o assunto vai muito além disso...",2,1.0,1.0
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,Absurdo! #AbortoNAO,2,0.0,0.0
#AbortoNAO  É crime. Todos tem direito a vida.,A uma vida de merda .. Todos tem direito,2,1.0,1.0
Vamos começar a pressão ao STF já.  #AbortoNAO,STF Vergonha Nacional! #AbortoNAO,2,0.0,0.0
"ninguém é a favor do ato de abortar, estamos falando de LEGALIZAÇÃO, para que as mulheres tenham segurança e não corram riscos no processo. e disso nós somos a favor. #abortosim",Os fanáticos religiosos precisam entender que ninguém é a favor do aborto e sim da sua legalização. O Estado não tem o direito de legislar sobre o corpo da mulher. #abortosim,2,0.0,0.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,STF é a casa do Mal #AbortoNAO,2,0.0,0.0
"“Um país que aceita o aborto não está a ensinar os seus cidadãos a amar, mas a usar a violência para obterem o que querem. É por isso que o maior destruidor do amor e da paz é o aborto.” (Madre Teresa de Calcutá)   #AbortoNao",vocês são uma chacota e um desserviço mesmo,2,0.0,1.0
"Em plena epidemia do Covid-19, o STF quer aprovar o aborto no Brasil. Vamos subir a tag #AbortoNao.",#AbortoNAO  STF vergonhoso.,2,0.0,0.0
"PM ENCONTRA CASAL DE IDOSOS NA RUA E VEJA O QUE FAZEM.  Parabéns aos Policiais, (SD Bruschi e SD Vitor) Existem várias formas de proteger e educar o cidadão de bem né #DoriaLunatico? Depois que comprar o pão (de máscara), direto pra casa)...",Isto é exemplo e aposto que são a maioria dos policiais que amam a farda. #BolsonaroTemRazaoSim #AbortoNAO,2,0.0,0.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,Bora #AbortoNAO,2,0.0,0.0
"Tenho certeza que a galera do #AbortoNao nunca, NUNCA, parou pra ler do que se trata. Aborto é questão de saúde da mulher. Tem que ser discutido, mas como sempre querem cagar regra.",Obesidade mata muito muito muito mais que aborto e vcs celebram obesidade. Então não venha com papo furado.,2,1.0,-1.0
#AbortoNao,É absurdo que essa possibilidade seja discutida #AbortoNao,2,0.0,0.0
"Na última LIVE,  teve mais de 50 milhões de visualizações, arrecadou 1,4 mil toneladas alimentos, 400 mil máscaras, 10 mil luvas, 200 cursos na área da saúde e muito mais!!! Fez mais pelo Brasil dq a maioria desses “jornalistas urubus” q criticam esse grande artista!",Gusttavo Lima um herói do Brasil! #unidospelavida #AbortoNAO #DesobedienciaCivil #ForaSTF,2,0.0,0.0
STF quer aprovar aborto em plena pandemia. #AbortoNAO,"Cloroquina causa efeitos secundários, azitromicina faz mal, mas vivemos pra ver O LIXO PRÓ ABORTO SUJO, esquerdistas de merda, defender a prática assassina!! Inversão de valores! #Bolsonaro2026",2,0.0,0.0
"O Brasil vive uma crise sem precedentes. E a razão somente uma: O sistema socialista implantando nas bases do país.  *STF - Não mais julga, hoje legisla.  *Congresso- Não mais legisla, executa sobre os 3ª poderes.  *Executivo - Não tem mais poder, apenas assiste.   #AbortoNao",A República está botando uma corda no próprio pescoço.   #MonarquiaJa  #AbortoNAO,2,0.0,0.0
"As feminazi dizendo que só pq o homem não tem útero não podem opinar ( sendo que não se engravida com o dedo) e o mais triste são homens ficando quietos com essa afirmação. Negam o potencial da vida no ventre e defendem árvores, tartarugas e aquecimento global.#AbortoNAO",esse é o preço que eu pago por saber ler,2,1.0,1.0
"Por Favor, Patriotas, Vamos Juntos !  Pelo Brasil com Bolsonaro !",".#AbortoNao. #AbortoNunca. O povo brasileiro é contra o aborto, q é um eufemismo para assassinato de crianças no útero das mães. O Presidente  foi eleito defendendo essa bandeira. e nós votamos nele também por causa disso.O Brasil acima de tudo. Deus acima de todos.",2,0.0,0.0
"Ela tem o prazo até 01/06! Ela precisa de uma vacina que custa 2,1 milhões de dólares. Ajudem  .  Se cada um dos meus seguidores doar 5 reais, já ajuda! Se cada um repostar e pedir e cada um pedir 5 reais, ajuda! Ela tem prazo! Por favor! Visitem o perfil e entendam!","Pessoal, Ajudem a Salvar essa Princesa,o tempo dela está acabando. Entre no perfil  e veja como contribuir,dêem para chegar ao máximo de pessoas. #AbortoNAO",2,0.0,0.0
"#AbortoNao STF, representantes de Satã na terra!",Mas o STF não diz que luta pela vida??? Não era esse o motivo de assinarem embaixo tudo o que foi ditado pelos governadores e prefeitos em relação ao covid-19???? HIPÓCRITAS!!!! #AbortoNao,2,0.0,0.0
"Não adianta falar #AbortoNão.O aborto é uma realidade comum na vida das mulheres:se você conhece 5 mulheres, ao menos 1 delas já abortou.O dever do Estado diante disso tudo é justamente dar condições pra que TODAS as mulheres possam escolher, com segurança e dignidade. #AbortoSim",“O dever do Estado diante disso tudo é justamente dar condições para que TODOS os assassinos possam escolher um hitman com segurança e dignidade.” #HomicidioSim,2,1.0,1.0
Vcs do #AbortoNAO  se preocupem com as crianças abandonadas nas ruas e em orfanatos e deixem as mulheres decidirem sobre seu próprio corpo #AbortoSim,"Sou a favor do direito de termos nossas próprias escolhas... mas gente o aborto doi tanto, sendo espontâneo ou não, é uma dor que vai além do peito, dói tudo, só quem ja passou sabe!",2,0.0,0.0
"Só é ""pró-vida"" quando tá no útero, né? Orfanato não é igual Chiquititas, uma mãe que cria o filho com desprezo pode destruir a saúde mental dele, a maioria rejeitada vai parar na rua, vira bandido e vocês defendem matar essas pessoas. A hipocrisia não tem limites  #AbortoNao","Isso me fez lembrar os pais que espancaram até a morte uma bebê de 6 meses, um sofrimento que ela poderia não ter passado #aborton",2,0.0,0.0
"O aborto tem q ser permitido, pra evitar q crianças cresçam em ambientes onde não são amadas, vivem passando necessidades e acabam sofrendo grandes traumas! Essa foto é de um bb q nasceu com o DIU na cabeça, nenhum modo de prevenção é 100%  #AbortoSim",(?????????????????????) caralho,2,0.0,-1.0
O Brasil é um país CRISTÃOe conservador! Não legislem seus fascínoras do STF! #AbortoNao,ser conservador nao é algo de se ter orgulho e é o caralho q o brasil é assim porra #AbortoSim #AbortoSim,2,1.0,1.0
pera é sério q juntaram 18 macho pra criminalizar o aborto e tomar decisões sobre o corpo da mulher e ainda por cima subir uma hastag #AbortoNAO ????  é piada só pode  minha contribuição: #AbortoSim,Chernobyl tá diferente #AbortoSim meu corpo eu que mando nessa porra,2,0.0,0.0
"#AbortoNao  Aborto é assassinato. É cientificamente comprovado que o bb é uma vida, e qualquer opiniao contrária é anticientifica. E principalmente, é contra a lei de Deus, portanto, quem é a favor  do aborto, desobedece a Deus e terá de prestar contas diante dEle por incentivar",Fonte: vozes da minha cabeça,2,1.0,1.0
"STF pautou ABORTO para dia  24 , no auge da Pandemia. Enquanto dormimos, STF cumpre a pauta  dos COMUNISTAS para assassinar indefesos !  STF, diz que quer salvar vidas prendendo as pessoas em casa com fome , enquanto pauta assassinatos, de bebês.  #AbortoNAO",Muitas pautas importantes para o momento mas.....,2,0.0,0.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,#AbortoNAO  Na minha casa não  entra abortista... não tem conversa com assassinos... simples.,2,0.0,0.0
"Nós somos cristãos, aborto NÃO   #AbortoNAO","VOCÊ É, eu não brigada. #AbortoSim",2,1.0,1.0
"HOMENS, calem vossas boquinhas que este assunto não lhes diz respeito! Vão aprender a lavar o pinto que é o melhor que vocês fazem! #AbortoNao #AbortoSim",Pinto ? Alguém disse pinto? Pinto?,2,0.0,-1.0
"Bora subir, robozada?   #AbortoNao",Chega de STF #AbortoNao,2,0.0,0.0
Educação sexual para decidir! Contraceptivos para não abortar! Aborto legal e gratuito para não morrer!  #AbortoSim #NenhumaAmenos #NiUnaAMenos,legal ok n tem pq proibir mas gratuito nunca vão se foder,2,1.0,1.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,"STF, estamos atentos!!! #AbortoNAO",2,0.0,0.0
"MINISTRO LUÍS ROBERTO BARROSO, DO STF, SOBRE ABORTO: ""SE HOMENS ENGRAVIDASSEM, ESSE PROBLEMA JÁ ESTARIA RESOLVIDO""   BARROSO FOI APLAUDIDO PELOS ABORTISTAS, QUE OBVIAMENTE NÃO ESTÃO NEM AÍ PRA CRIANÇA INDEFESA, DURANTE A BRAZIL CONFERENCE AT HARVARD &amp; MIT 2019   #AbortoNÃO","#AbortoNAO quando uma pessoa começa a defender uma posição com uma suposição é porque ela não tem argumentos suficientes pra convencer os outros!  è como o desarmamento de ""salvou X vidas"" é algo que não pode ser mensurado, portanto está fora de cogitação!",2,0.0,0.0
#AbortoNAO é só mais uma tag que um bando de homem subiu novamente pra decidir sobre o que a mulher deve fazer ou não #AbortoSim legaliza logooo,"Aborto sim, quem discorda que morra",2,0.0,0.0
"Não adianta falar #AbortoNão.O aborto é uma realidade comum na vida das mulheres:se você conhece 5 mulheres, ao menos 1 delas já abortou.O dever do Estado diante disso tudo é justamente dar condições pra que TODAS as mulheres possam escolher, com segurança e dignidade. #AbortoSim",aborto é assassinato,2,1.0,1.0
"“O aborto se vence com adoção. Quem não quiser as crianças, que as dê a mim. Não rejeitarei uma só delas. Encontrarei pais a elas. Ninguém tem o direito de matar uma vida que vai nascer: nem o pai, nem a mãe, nem o estado, nem o médico. Ninguém."" Madre T. de Calcutá.  #AbortoNAO","Dêem a mim, ser mãe é uma bênção, é deus te dando uma lama para eduçar e conduzir, não querem seus bebês pq eles são mais que especiais? Eu quero. Maior sonhor ser mãe.  #AbortoNAO",2,0.0,0.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,Aborto só para ministros do stf ! #AbortoNAO,2,0.0,0.0
"Tenho certeza que a galera do #AbortoNao nunca, NUNCA, parou pra ler do que se trata. Aborto é questão de saúde da mulher. Tem que ser discutido, mas como sempre querem cagar regra.","Matar feto é questão de saúde desde quando?  E como fica a saúde da criança dentro da mulher?  Discute se aborto hoje, amanhã será o infanticídio ou a pedofilia. Logo, crime não se discute!  #AbortoNAO",2,1.0,1.0
"#AbortoSim pela insanidade mental de nossa sociedade, pela putaria!","#AbortoNAO essa tag só mostra que as pessoas querem menos putaria e vadiagem, respeitem as cadelas, elas devem ter o direito de matar sim! as mulheres conscientes que não querem esse direito, que se sintam irrelevantes, mesmo sendo maioria.",2,0.0,0.0
ninguém tá falando de assassinato de crianças seu burro #AbortoSim,E aborto é o quê? Seu verme! Lixo humano!  #AbortoNAO,2,1.0,1.0
"Mentiras contadas por Witzel na campanha começam a se revelar. Depois de Cabral e Pezão, o Rio não merecia essa má sorte. Gradativamente, as mentiras contadas por Witzel, que iludiram o povo fluminense, vão caindo por terra e sendo reveladas.  #AbortoNao",Canalha sem MORAL. Mentiroso safado.,2,0.0,-1.0
O Brasil é um país conservador de Maioria cristã o aborto nunca será legalizado pq nós lutaremos contra suas canalhas #AbortoNAO,"O Brasil é LAICO, para de usar sua religiao e seu conservadorismo pra opinar no utero alheio caralho",2,1.0,1.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,PQP! O STF continua legislando?,2,0.0,0.0
"Toffoli, um lacaio da OMS, pautou ADI do aborto durante o caos pandêmico.   O STF é uma VERGONHA! Só mesmo uma corte imoral e abjeta para concordar com essa sugestão criminosa da OMS, de assassinar inocentes para conter o víruschinês!  #AbortoNAO","aiai esse STF, chegou a me orgulhar   #AbortoSim",2,1.0,1.0
"Para o #AbortoNao acontecer deveriam estar sendo feitas mais  campanhas para o uso de preservativos, os pais deveriam ensinar aos filhos sobre educação sexual e os homens e as mulheres deveriam ter consciência das consequências de praticar atos sexuais sem camisinha +","#AbortoSim    leiam essa thread minha e se possível, divulguem.",2,0.0,0.0
"Ótimo. Não dá para ficar com um insubordinado, seja em qualquer lugar. #BolsonaroTemRazão #AbortoNAO","SE BOLSONARO não demitiu o Ministro Mandetta , ou ele quer se se demitir para cair no ostracismo. ou ele faz parte da equipe do presidente",2,0.0,0.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,#AbortoNAO NUNCA,2,0.0,0.0
"Uma mulher tem o direito de fazer o que ela achar melhor pra ela e não precisa da opinião de ninguém, e para os homens que subiram essa tag, é aquele ditado né, sem útero, sem opinião #AbortoNao",Olha gente vou lacra aqui falando que homens não presta,2,1.0,1.0
"CURIOSIDADE: 100% das pessoas que usam a hashtag ""AbortoSim"" não foram abortadas.   Infelizmente.",Infelizmente.,2,0.0,0.0
"Só é ""pró-vida"" quando tá no útero, né? Orfanato não é igual Chiquititas, uma mãe que cria o filho com desprezo pode destruir a saúde mental dele, a maioria rejeitada vai parar na rua, vira bandido e vocês defendem matar essas pessoas. A hipocrisia não tem limites  #AbortoNao","medidas pra melhorar o orfanato jamais, mas matar a cria sim né",2,1.0,1.0
GRAVIDEZ SURPRESA NÃO EXISTE  TREPA SEM PROTEÇÃO E ESPERA GANHAR O QUE?  UM PLEISTEICHON 4 PRA ELE E UM AIFONE 11 PRA ELA?  #AbortoNAO,Só disse verdades kkkkkkk #AbortoNAO,2,0.0,0.0
"CURIOSIDADE: 100% das pessoas que usam a hashtag ""AbortoSim"" não foram abortadas.   Infelizmente.",#AbortoNAO INFELIZMENTE,2,0.0,0.0
"CURIOSIDADE: 100% das pessoas que usam a hashtag ""AbortoSim"" não foram abortadas.   Infelizmente.",Infelizmente...,2,0.0,0.0
Uma carreata em Brasília pediu o fim do isolamento social para não prejudicar a economia #JornalDaRecord #JR24H,O único Jornal mostrando as carreata. #ForaMandetta  #AbortoNAO,2,0.0,0.0
"Bora subir, robozada?   #AbortoNao",Aborto nunca! #AbortoNAO,2,0.0,0.0
Estão pautando com o Toffoli via Carmem Lúcia uma ADI do aborto pra semana que vem.   Filhos da PUTA.   Estamos no meio de uma epidemia e os demônios querem matar bebês.   NY aprovou o aborto até 9 meses ano passado.   É a cidade com mais mortes hoje por causa do vírus .,"#AbortoNAO estão se aproveitando da situação da quarentena, para pautar esse absurdo.",2,0.0,0.0
"Pessoal do litoral, lembrei-se: a praia é território federal. Nem PM nem GCM podem te tirar de lá.   Tampouco prefeito e/ou governador podem legislar sobre quem pode ou não pode caminhar na praia.",#AbortoNAO para de putaria  STF de merda,2,0.0,0.0
"“O aborto se vence com adoção. Quem não quiser as crianças, que as dê a mim. Não rejeitarei uma só delas. Encontrarei pais a elas. Ninguém tem o direito de matar uma vida que vai nascer: nem o pai, nem a mãe, nem o estado, nem o médico. Ninguém."" Madre T. de Calcutá.  #AbortoNAO",é muito irônico o jeito que eles se preocupam com a vida de FETOS mas nao das mulheres. depois cresce e aí pode matar pq bandido bom é bandido morto,2,1.0,1.0
"#AbortoNao Engraçado que vocês só se importam com as crianças, enquanto estão na barriga. Depois fingem que elas não existem, apóiam trabalho infantil, chamam de vagabundos, e se entram no mundo do crime por causa da vida merda que teve, querem a morte deles. #AbortoSim por elas.",NÉ MANO,2,0.0,0.0
"Bora subir, robozada?   #AbortoNao",Aborto não né!!!,2,0.0,0.0
Sempre que eu vejo um monte de macho branco falando #AbortoNao eu lembro desse vídeo da joujout,"Eu não curto a joutjout, acho elitista e as vezes só meio vago mesmo.  Mas agora eu concordo pra caralho.",2,0.0,0.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,oq isso tem a ver caralho,2,1.0,1.0
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,Estão loucos    #AbortoNAO,2,0.0,0.0
"CURIOSIDADE: 100% das pessoas que usam a hashtag ""AbortoSim"" não foram abortadas.   Infelizmente.",CURIOSIDADE: 100% das pessoas que usam a #AbortoNAO deveriam ter sido abortadas para poupar a humanidade de ler suas postagens,2,1.0,1.0
"Bora subir, robozada?   #AbortoNao","Sinceramente, por aqui pelo twitter não vamos conseguir nada, STF ta cagando pro twitter, primeiro por que eles dizem que são robos. Vamos para as ruas.",2,0.0,0.0
Mais países Europeus começam a afrouxar as medidas de isolamento #JornalDaRecord #JR24H,#AbortoNAO #AbortoNao pq isso é  o crime mais horrendo contra o ser mais inocente do planeta.,2,0.0,0.0
"Engraçado que a maioria que está usando essa hashtag #AbortoNAO são homens.  #AbortoSIM, PAREM DE QUERER MANDAR NO NOSSO CORPO",Se os pais forem feios tem que abortar!!!,2,0.0,1.0
Feto não é criança,Os demônios saíram do inferno hoje.  #AbortoNAO,2,1.0,1.0
Sempre que eu vejo um monte de macho branco falando #AbortoNao eu lembro desse vídeo da joujout,CARALHO,2,-1.0,0.0
"A mesma pessoa pró vida que sobe a hashtag #AbortoNao é a que defende a pena de morte e comemora o ""CPF cancelado"" quando morre um criminoso. #AbortoSim",e serio pq vcs comparam bebês a criminosos sempre?,2,1.0,1.0
"CURIOSIDADE: 100% das pessoas que usam a hashtag ""AbortoSim"" não foram abortadas.   Infelizmente.",ABORTO É HOMICÍDIO. E PONTO FINAL. #AbortoNAO,2,0.0,0.0
#AbortoNAO é só mais uma tag que um bando de homem subiu novamente pra decidir sobre o que a mulher deve fazer ou não #AbortoSim legaliza logooo,É isso e ACABOU! aborto é o MÍNIMO que esse país nojento tem que legalizar!,2,0.0,0.0
#AbortoNAO,É nessas horas que da vontade de abraçar o papa Francisco e levar ele pra casa #AbortoNAO,2,0.0,0.0
"No meio de uma quarentena, e o Min Toffoli pauta ADI do aborto. É um golpe atrás do outro contra o país.  Se aproveitam da epidemia para avançar toda a agenda de pura CANALHICE.   STF NÃO CRIA LEIS!! #AbortoNão",Q o país está em risco #AbortoNAO,2,0.0,0.0
Quem usa a #AbortoSim deveria dar o exemplo e SE abortar.   #AbortoNão,Concordo....,2,0.0,0.0
"#AbortoNao Engraçado que vocês só se importam com as crianças, enquanto estão na barriga. Depois fingem que elas não existem, apóiam trabalho infantil, chamam de vagabundos, e se entram no mundo do crime por causa da vida merda que teve, querem a morte deles. #AbortoSim por elas.",Só acho...,2,0.0,0.0
"Uma mulher tem o direito de fazer o que ela achar melhor pra ela e não precisa da opinião de ninguém, e para os homens que subiram essa tag, é aquele ditado né, sem útero, sem opinião #AbortoNao",Tomara que vc nunca engravide,2,1.0,1.0
Como é q em pleno século XXI ainda há pessoas contra o aborto??? #AbortoSim,"PELO MESMO MOTIVO QUE SUA MÃE FOI CONTRA QUANDO DESEJOU TER VC, SUA IMUNDA.  É PELA VIDA",2,1.0,1.0
"Não me venham com essa #AbortoNao, não é o estado quem diz o que a mulher deve fazer com seu próprio corpo, ela que deve ter o poder de decisão! #AbortoSim","Então não é o estado que deve dizer se eu devo ficar em casa ou não, eu que tenho que decidir se posso sair de casa ou não!!!",2,1.0,1.0
GRAVIDEZ SURPRESA NÃO EXISTE  TREPA SEM PROTEÇÃO E ESPERA GANHAR O QUE?  UM PLEISTEICHON 4 PRA ELE E UM AIFONE 11 PRA ELA?  #AbortoNAO,Meu xero nem todos os casos são sobre relação sexual sem proteção pq os métodos contraceptivos que existem NÃO SÃO 100% EFICAZES. Next,2,1.0,1.0
Vcs que falam abortonão: assumem os filhos quando engravidam as mulheres? Assumem a criança quando o método contraceptivo falha? Ou quando insistem pra fazer sem camisinha? Ou ao menos adotam crianças abandonadas em orfanatos ou oferecem apoio a vítimas de estupro? #AbortoNao,CONHEÇA  O  PROJETO    RAQUEL.,2,-1.0,-1.0
"CURIOSIDADE: 100% das pessoas que usam a hashtag ""AbortoSim"" não foram abortadas.   Infelizmente.",infelizmente,2,0.0,0.0
Se tem uma coisa que o movimento monárquico provou hoje:  • Estamos organizados • Não somos poucos • O brasileiro quer aprender • Temos muito chão pela frente • A monarquia será restaurada.,"Estamos organozados, não somos poucos, a Monarquia será restaurada.  #MonarquiaJa  #AbortoNAO",2,0.0,0.0
Grande Dia.,Vida! Vida! Vida #AbortoNao e Pandemia ja era...,2,0.0,0.0
"CURIOSIDADE: 100% das pessoas que usam a hashtag ""AbortoSim"" não foram abortadas.   Infelizmente.",#AbortoNAO   E que se danem todos os aborteiros assassinos!,2,0.0,0.0
superfatura e esconde? Mas alguém encontrou !,Queremos transparência nos gastos referentes aos custos emergenciais usados  durante o estado de calamidade. #MonarquiaJa  #AbortoNAO,2,0.0,0.0
"Se vc é cristão, pq invés de subir a #AbortoNAO, vc n vai orar pra q a educação sexual chegue a todos, pra n ocorrer mais casos de gravidez acidental #AbortoSim","NA HORA DE SABER DA PÁGINA 5 AO 32 DO KAMASSUTRA VCS SABEM O QUE É EDUCAÇÃO SEXUAL, MAS DEPOIS QUE ENGRAVIDA NGM SABE DE NADA. PARECE ATÉ O LULA QUANDO FICOU DE FRENTE COM O MORO COLOCANDO A CULPA TODA NA MARISA",2,1.0,1.0
"MP denuncia perda de 2,7 milhões de bolsas de plasma e quer ouvir Mandetta. Via:","Tem que investigar mesmo MP,  . O BRASIL não está sob o domínio do PT! #AbortoNAO",2,0.0,0.0
"#AbortoNAO quando uma pessoa começa a defender uma posição com uma suposição é porque ela não tem argumentos suficientes pra convencer os outros!  è como o desarmamento de ""salvou X vidas"" é algo que não pode ser mensurado, portanto está fora de cogitação!",Vamos subir #AbortoNao  Qual o sentido de matar inocentes cidadãos indefesos presos dentro d um corpo psicopata!,2,0.0,0.0
