tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict_Caio,Conflict_Victor
"Hoje  tomou uma atitude corajosa, que salvará milhares de vidas: liberou o uso da cloroquina pra todos os casos de COVID-19 no SUS, mesmo os leves  Basta o paciente autorizar o uso do medicamento, que tem se mostrado muito eficaz em diversas partes do mundo",O PACIENTE DECIDE... o mesmo paciente que não entende porra nenhuma de nenhum remédio e vai depositar todas as fichas em algo que comprovadamente NÃO FUNCIONA!!! Assim os irresponsáveis lavam as mãos.,2,0.058754876255989,0.941245138645172,1,1
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.",O remédio é usado há mais de 70 anos. Vc já foi ministro da saúde. Por que na sua gestão não o suspendeu se ele faz tanto mal??? Cinismo???,2,0.0587717331945896,0.9412283301353456,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Bolsonaro deu a Liberdade para Médicos e Pacientes decidirem sobre a administração do Medicamento. Isso é Democracia!!! Isso é Respeito ao Cidadão!!!  Fossem os Governadores Ditadores todos seriam Obrigados a usar.,2,0.0587826110422611,0.9412174224853516,0,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",o presidente de vcs é engraçado viu,2,0.0588125474750995,0.9411874413490297,1,1
"Não dá para fazer brincadeira, né? 1.179 mortes em 24 horas e fazer piada com cloroquina ou tubaína!","É  infelizmente ele tem que ser irônico mesmo, pq vcs não deixam ele trabalhar.  Se tivessem usado hidroxicloroquina a 60 dias qdo ele sugeriu pelo menos 50% das vítimas fatais que o SUS mandou voltar pra casa e voltaram 2 dias depois morrendo, estariam vivos. FATO!",2,0.058824598789215,0.9411754012107848,1,1
"""Nós não faremos a distribuição e nem aplicação generalizada da cloroquina, porque a ciência não recomenda"", disse o governador de São Paulo, João Doria.",Babaca a ciência nessa do corona está tão desmoralizada  com a opinião pública quanto você. Mais perdidos que cego em tiroteio. Otário!,2,0.0588667020201683,0.9411332607269288,0,0
Aham... Irresponsáveis por salvar vidas!,Irresponsáveis porque desprezam o que diz a ciência.  Tome Cloroquina . Eu prefiro Tubaína.,2,0.0589142479002475,0.9410857558250428,1,1
"Por efeitos médicos, a tubaína causa menos mal q a cloroquina, mas se tem chance de salvar (matar) pessoas, pq não propagar um geno... uma cura milagrosa?","Bolsominions, vocês precisam decidir ,ou defendem que covid-19 é mito ou defendem que cloroquina é eficaz, os dois não dá ... Já que o covid-19 é mito, então pra que a cloroquina???",0,0.0589266084134578,0.9410734176635742,0,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","É! Sim! Sim! Sim! Você prefere que os brasileiros tenham suas vidas perdidas só para dizer que ""Pior do que ser derrotado é a vergonha de não ter lutado"" isso Bolsonaro! Queria ver se fossem os seus familiares servindo de ""cobaias"" (...)",2,0.0590115301311016,0.9409884214401244,1,1
"Cara Thaís, a maior crítica não é em relação aos efeitos colaterais. Como você mesma diz, a maioria dos remédios os tem. A grande crítica é que a absoluta maioria dos cientistas (e dos estudos realizados) não indica a cloroquina.","Eu sei e concordo contigo. Mas me referi a um diálogo específico, onde a pessoa me falou que Cloroquina mata, mas ao mesmo tempo esquece que toda medicação tem seus efeitos, tomando remédio para emagrecer, contando apenas que emagrece. Td há risco.",1,0.0590445473790168,0.940955400466919,0,0
Cloroquina é igual ingresso pra jogo do Vasco. Tu pega aquilo ali mas não tem garantia nenhuma que vai dar certo e os efeitos colaterais podem ser desastrosos para a saúde,Minha esposa está grávida e pegou tomou cloroquina por conta própria hoje tanto ela como o bebê estão ótimas. fiquei pensando se não fez mal a gestante e a um feto verdadeiramente não existe efeito colateral apenas políticos querendo se beneficiar do momento!,1,0.0590983107686042,0.9409016966819764,1,1
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Maldito, filho da p**** desgraçado, sabe que se pagar a po** do vírus vai ser tratado com a po** da Cloroquina, vc quer matar a população mais carente, cretino!!",1,0.059101041406393,0.9408989548683168,1,1
"Hoje  tomou uma atitude corajosa, que salvará milhares de vidas: liberou o uso da cloroquina pra todos os casos de COVID-19 no SUS, mesmo os leves  Basta o paciente autorizar o uso do medicamento, que tem se mostrado muito eficaz em diversas partes do mundo","Boa iniciativa, isso mesmo temos que preocupar em salvar vidas  Segue eu lá kkkk",2,0.059103962033987,0.9408960938453674,0,0
Bolsonaro finalmente conseguiu forçar o Min. da Saúde a emitir protocolo que libera o uso em massa da cloroquina. Os pacientes terão que assinar um termo assumindo que o remédio não tem eficácia e que pode até matar. É um atentado contra a saúde pública e a vida dos brasileiros.,Cloroquina tem protocolo sequer assinado. Vergonha.,1,0.0591609962284565,0.9408389925956726,0,0
"Marinho e seus especialistas. Cloroquina pode levar a óbito súbito? Quem tem malária, lúpus e artrite pode parar de tomar já, doutor? ""Toda a comunidade médica"". Fale por si. O Conselho Federal de Medicina confirmou o protocolo.  E aí, doutor especialista dos marinho?","São canalhas da pior espécie, quer dizer que é melhor não tomar é morrer de malária??!!!! Cretinos.",2,0.0591951124370098,0.9408048987388612,0,0
"Vocês querem vergonha maior do que uma Associação Médica que teoricamente representa o conjunto das Sociedades Científicas, escrever uma nota como esta (abaixo) na contramão das principais Sociedades de Especialidades que a compõem e estão na linha de frente?","Gente, atenção!!!! Recusem a cloroquina! Mesmo que os médicos prescrevam, você não é obrigado a tomar!!!",2,0.0592041797935962,0.9407958388328552,0,0
"Voce está covid dona Maria,vou te prescrever Cloroquina  mas esse remédio funciona doutor, é seguro?  É sim,claro.Só assina esse termo aqui, por favor. pra que doutor? pra senhora dizer q está ciente que há efeitos colaterais e não há evidência de que esse ele funcione.","Assine aqui, vai que você morre né.",2,0.0592575222253799,0.9407424330711364,0,0
Não há comprovação científica da eficácia da cloroquina.  Quem disse isso? Bolsonaro.  O mesmo Bolsonaro que só liberou novo protocolo sobre o uso em pacientes com quadro leves APÓS editar MP que o isenta de responsabilidade.  Isso é fazer cálculo político com VIDAS!,Quando chegar sua vez diga para o médico que vc não quer cloroquina. Maia irá te salvar do corona entrando com liminar contra ela.,1,0.0592731200158596,0.9407268166542052,1,1
"Ou a cloroquina não funcionou ou ele errou pq, ao contrário do que diz o presidente (a quem ele segue), deixou pra usar muito tarde.  Foi o quê? Falta de provas médicas ou desobediência política?","Qual provas médicas você precisa, a da esquerda? Porque o mundo está tratando seus pacientes com cloroquina.",1,0.0593172684311866,0.9406827688217164,1,1
"Olha aí  , continue lutando pelo bem do povo em várias frentes, equilibrando saúde e economia, é o que precisamos que um presidente faça, tome decisões em tempo. Portugal, não teve efeitos colaterais . A esquerda e os opositores mentem .","Será que Portugal está mentindo ? Com certeza isso.nao vai passar na #Globolixo,  se fosse uma declaração de que a Cloroquina deu efeitos colaterais, aí sim, passaria em.todas as edições do jornal mais.imundo do Pais. Lamentável",2,0.0593579374253749,0.9406420588493348,0,0
"Vi no Jornal da Globo uma descrição dos efeitos colaterais da Cloroquina e da Hidroxocloroquina.  A partira daí,  parece que é melhor dar um tiro na própria cabeça do que usar esses medicamentos. Não sei como o pessoal que usou para combater a malária sobreviveu.","Idiota, qualquer medicamento tem efeito colateral.  Na dosagem que cloroquina ou hidroxicloraquina está sendo preconizada os efeitos colaterais são mínimos ou inexistentes. Que tanta politicagem sacana em cima dessa medicação.",1,0.0593944899737834,0.9406055212020874,1,1
Prisão. Não tem lastro da ciência que dá resultados e cria uma enormidade de efeitos colaterais.,"Já que a Cloroquina é a prisão, a vacina o que é?",2,0.059410136193037,0.9405898451805116,-1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","Eu só não entendo porque não podemos usar a Hidroxicloroquina , já que segundo os médicos a mesma tem menos efeitos colaterais que a Cloroquina",2,0.0594112798571586,0.940588653087616,0,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Agora pode falar a verdade? Kkkk,2,0.0595416948199272,0.9404582977294922,-1,1
"Uma análise do protocolo do Ministério da Saúde sobre o uso precoce da HCQ/Cloroquina no #Covid_19 . Ele é uma afronta ao pensamento científica e a medicina séria, que se importa com as vidas em jogo","Sigam o cordel do Rodolfo, que é pneumologista, para entender o tamanho do absurdo que é esse protocolo de cloroquina /hidroxicloroquina.",2,0.0595538988709449,0.9404460787773132,0,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Que vergonha namoral msm,2,0.059555310755968,0.9404447078704834,1,1
"“Redução dos glóbulos brancos, disfunção do fígado, disfunção cardíaca e arritmias”","Me poupe! Como são tratadas as pessoas com doenças reumáticas e lúpus? Por acaso você já leu a bula do Citrato de Tamoxifeno, remédio que faço uso há 04 anos e nem por isso estou morta? Cloroquina salva vidas, só não faz bem ao bolso de vocês, salvo o mérito que isso daria ao JB.",1,0.0595866106450557,0.9404134154319764,1,1
"O pres. Jair Bolsonaro luta contra o establishment para efetivar o uso da Cloroquina , no combate ao coronga, e salvar vidas. Os semi deuses do   já se mobilizam para barrar o protocolo. Um cabo e um soldado, por favor.","Bando de criminoso tentando proibir o protocolo da cloroquina porque a ""ciência ainda não comprovou"".  Mas um bando de médico rico tomou e se curou.  Mas o povo não pode escolher se toma ou não.  Brasileiro é o povo mais passivo e bunda mole que existe.",0,0.059604674577713,0.9403952956199646,0,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","Essa merda aq e o presidente do Brasil, a única luta pra guerra no momento e o isolamento social e a cada dia o mundo INTEIRO mostra como ele e eficiente",2,0.0596547536551952,0.9403452277183532,1,1
"A verdade às vezes se esconde no óbvio. A eficácia da cloroquina contra o Covid19 pode ser contestada. Mas se a droga fosse tão maléfica à saúde quanto querem uns, ela não estaria sendo utilizada há décadas. Vamos ser razoáveis pessoal.","Você falou bem RAZOÁVEL  , então por favor quem usa bomba, droga ( lícita ou ilicita) , avise ao ser utilizado..",2,0.059830866754055,0.940169095993042,-1,-1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Então o que está esperando: vá procurar um campo de batalha procê coisa ruim!,2,0.0598557479679584,0.9401442408561708,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","Já podia parar na primeira vírgula, faria mais sentido e menos vergonha",2,0.0598686151206493,0.9401313662528992,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Essa é a hora que todo mundo vira cobaia ?,2,0.0598932802677154,0.9401067495346068,1,1
Bolsonaro finalmente conseguiu forçar o Min. da Saúde a emitir protocolo que libera o uso em massa da cloroquina. Os pacientes terão que assinar um termo assumindo que o remédio não tem eficácia e que pode até matar. É um atentado contra a saúde pública e a vida dos brasileiros.,"Hoje falei com um colega e ele deu graças a Deus que tomou cloroquina e azitromicina no início da covid 19, e ficou bom.  Quem puder tome sim.",1,0.0598970726132392,0.9401029348373412,1,1
Não há comprovação científica da eficácia da cloroquina.  Quem disse isso? Bolsonaro.  O mesmo Bolsonaro que só liberou novo protocolo sobre o uso em pacientes com quadro leves APÓS editar MP que o isenta de responsabilidade.  Isso é fazer cálculo político com VIDAS!,"Não seja canalha, eu fui curado pela cloroquina, Reino Unido comprou mais de 30 milhões de doses. O remédio funciona sim",1,0.0599300824105739,0.9400699734687804,1,1
"Agora se a cloroquina não diminuir o número de mortes já sabem né... a culpa vai ser da mídia que estaria ""mentindo"", dos médicos que serão acusados de SUPER-notificação, etc...",ah cê me descupa mas se tu tá usando cloroquina e dando ouvido ao bolson*ro cê tem mais que se fuder mesmo,0,0.0600507594645023,0.9399492144584656,0,0
Bolsonaro finalmente conseguiu forçar o Min. da Saúde a emitir protocolo que libera o uso em massa da cloroquina. Os pacientes terão que assinar um termo assumindo que o remédio não tem eficácia e que pode até matar. É um atentado contra a saúde pública e a vida dos brasileiros.,"Bolsonaro assinou, liberou a cloroquina? Então seria hora de desobediência civil.",0,0.0601169764995574,0.93988299369812,0,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","Olá miliciano semi analfabeto fdp, tudo bem? E de onde vc tirou isso? Quem da família frutinha fez isso? Porque vc não se trata com cloroquina? De exemplo!!",1,0.0601701140403747,0.93982994556427,1,1
"Tomo cloroquina há 16 anos. A dosagem é super- controlada através de exames periódicos. O uso excessivo pode danificar rins, fígado, pâncreas além da questão cardíaca! Esse irresponsável que que a população se exploda!!!","Toma o remédio a 16 anos  só a Márcia e alguns ricos podem se tratar com a cloroquina, o pobre do sus não pode, faz mal",1,0.0602290220558643,0.9397709369659424,1,1
Bolsonaro finalmente conseguiu forçar o Min. da Saúde a emitir protocolo que libera o uso em massa da cloroquina. Os pacientes terão que assinar um termo assumindo que o remédio não tem eficácia e que pode até matar. É um atentado contra a saúde pública e a vida dos brasileiros.,"O Presidente  eleito por 57 milhoes de Brasileiros (Fora dezenas de milhoes de votos desviados na urna eletrônica para diminuir a vergonha da indignação do Povo com a esquerda)  Foi bem claro "" Usa Cloroquina receitada pelos medicos só quem quizer """,2,0.0602587312459945,0.9397412538528442,1,1
"10. CONCLUSÃO  O sentido desse protocolo é POLÍTICO e é muito GRAVE.  Contra as evidências científicas, querem que as pessoas acreditem que cloroquina trata Covid-19.  E que, por isso, já pode acabar o isolamento.  Estão forçando para que pessoas sejam postas em risco de morrer.","Leiam o fio do início ao fim, mas o objetivo desse protocolo sem pé nem cabeça esse esse aqui:",2,0.0603008903563022,0.9396991729736328,0,0
50 estudos científicos que comprovam a eficácia da cloroquina.,"Algum desses estudos mostra a eficacia contra o Covid-19?  Cloroquina é um remedio muito usado é obvio q ele é eficaz mas de qq adianta um remedio q combate a microcefalia em pacientes com zika, contra o coronavirus?",1,0.0603314787149429,0.9396685361862184,1,1
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Vc não passa de um maldito! Se os hospitais particulares estão salvando vidas com a cloroquina, por que o SUS não pode salvar a vida dos pobres? Seu maldito, mil vezes maldito! Quero que justiça te alcance sem piedade, velho maldito!",1,0.060366902500391,0.9396330714225768,1,1
Não há comprovação científica da eficácia da cloroquina.  Quem disse isso? Bolsonaro.  O mesmo Bolsonaro que só liberou novo protocolo sobre o uso em pacientes com quadro leves APÓS editar MP que o isenta de responsabilidade.  Isso é fazer cálculo político com VIDAS!,"Faz o seguinte.....se você for contaminado e tiver dificuldade respiratória resista, não tome a Cloroquina, fique aguardando alguém desenvolver algo melhor... Você sabe o que é Livre Arbítrio ????",1,0.0604248978197574,0.9395750761032104,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","Mano, eu devo tá vivendo numa realidade paralela, o demente posta um negócio desse assim na cara dura.... Não é possível. Volta Golden shower!",2,0.0604544840753078,0.939545512199402,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",cara vai se fuder vai SE FUUUDEEEERRRR,2,0.0604616031050682,0.9395383596420288,1,1
"“Redução dos glóbulos brancos, disfunção do fígado, disfunção cardíaca e arritmias”","E pq os doentes c lúpus, vivem tao bem tendo experiência com cloroquina?????",1,0.0605382621288299,0.9394617676734924,1,1
Não há comprovação científica da eficácia da cloroquina.  Quem disse isso? Bolsonaro.  O mesmo Bolsonaro que só liberou novo protocolo sobre o uso em pacientes com quadro leves APÓS editar MP que o isenta de responsabilidade.  Isso é fazer cálculo político com VIDAS!,"Vc que é o bam bam e tem a solução para tudo, o que fazer? A cloroquina é sim, uma esperança para quem está com covid19.",1,0.0605560764670372,0.9394439458847046,1,1
"Aah tá bom, então a cloroquina só funciona com brasileiro e o mundo que lute! Nem rindo eu não tô mais... #chupauniverso",#DEBATE360 VOCE NÃO TOMARIA A CLOROQUINA SE ESTIVESSE COM COVID SR ARHUR?,0,0.060664776712656,0.9393351674079896,-1,1
"Não dá para fazer brincadeira, né? 1.179 mortes em 24 horas e fazer piada com cloroquina ou tubaína!","E jornalismo? Dá? Fala a verdade, todo mundo sabe q foram 225 mortes em três dias, agora c a cloroquina isso vai melhorar muito, xiiiiiii vai diminuir o número de mortes p vcs anunciarem",1,0.0606715381145477,0.93932843208313,1,1
"Ainda assim a opção de não aceitar ela existe, continua não havendo uma obrigatoriedade, concorda?  Vc disse Cloroquina?  Enfim, qto a cloroquina, existem outros medicamentos sendo utilizados, é só não tomá-la, assim como o seu prédio, não há obrigatoriedade nenhuma em adquiri-la","Não aceitar, até a página 2 né meu caro? A realidade é outra.. e dura Agora BolsoASNO que enfiar cloroquina guela abaixo com tanto outro remédio sendo ministrado.... Cego é quem não quer ver. Anteontem mesmo morreu um deputado daqui: Registro: INFARTO.  Com 7 dias de internação",1,0.0607053376734256,0.939294695854187,1,1
Bolsonaro finalmente conseguiu forçar o Min. da Saúde a emitir protocolo que libera o uso em massa da cloroquina. Os pacientes terão que assinar um termo assumindo que o remédio não tem eficácia e que pode até matar. É um atentado contra a saúde pública e a vida dos brasileiros.,ASSASSINO!!!!!,2,0.0607329122722148,0.9392670392990112,0,0
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Pra barrar isolamento sem comprovação científica nada, nada!",2,0.0608869455754756,0.9391130805015564,1,1
"Hoje  tomou uma atitude corajosa, que salvará milhares de vidas: liberou o uso da cloroquina pra todos os casos de COVID-19 no SUS, mesmo os leves  Basta o paciente autorizar o uso do medicamento, que tem se mostrado muito eficaz em diversas partes do mundo","Muito corajosa a atitude do teu pai. A ciência não autoriza, mas o Bozo, corajosamente sim, autorizou.",2,0.0609092265367507,0.9390907883644104,1,1
"tomado a frente e reagido era uma coisa. Primeiro chamou o vírus de ""uma gripezinha"", depois foi na contramão da comunidade científica MUNDIAL e foi contra o isolamento. Agora fica disseminando uma informação FALSA de que a cloroquina é 100% eficaz contra a doença e as pessoas+","Primeiro, no mundo não existe nada  que seja 100%, segundo quem falou sobre a eficácia da hidroquixocloroquina foi o maior infectologista do mundo, e outra, vários médicos que se contaminaram usaram este remédio e se curaram, entre eles o David Uip.",1,0.0609275847673416,0.9390724301338196,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","Então encha seu cu de cloroquina, seu filho da puta desgraçado!!!!!!",1,0.0609335526823997,0.9390664100646972,1,1
"Hoje  tomou uma atitude corajosa, que salvará milhares de vidas: liberou o uso da cloroquina pra todos os casos de COVID-19 no SUS, mesmo os leves  Basta o paciente autorizar o uso do medicamento, que tem se mostrado muito eficaz em diversas partes do mundo","Usa quem quem !! Direita toma  Cloroquina e Esquerdista toma tubaína  simples assim!! Esquerdopatas que vão a merda junto com o corona vírus, não gostou vai lá e toma a vacina do Ching Ling! E pronto!!  #BrasilComBolsonaro",2,0.0609346590936183,0.9390653371810912,0,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","A pior vergonha é ter um covarde num cargo presidencial. Não é questão de ser derrotado ou de vencer. São pessoas, vidas em jogo. São Mães, Pais, avós, filhos... Pessoas que tem família. São vidas, vidas. Não se atira no escuro assim. Não é assim que funcionam as coisas.",2,0.0610084421932697,0.9389915466308594,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","Quanto interesse na cloroquina você e o seu love, Trump, tem. Por que será?",1,0.0611078962683677,0.9388920664787292,1,1
"Hoje  tomou uma atitude corajosa, que salvará milhares de vidas: liberou o uso da cloroquina pra todos os casos de COVID-19 no SUS, mesmo os leves  Basta o paciente autorizar o uso do medicamento, que tem se mostrado muito eficaz em diversas partes do mundo","tem se mostrado muito eficaz em diversas partes da sua cabeça vazia, só se for.  nem o próprio Ministério da Saúde acredita na eficácia desse tratamento",2,0.0611981824040412,0.9388017654418944,1,1
Bolsonaro finalmente conseguiu forçar o Min. da Saúde a emitir protocolo que libera o uso em massa da cloroquina. Os pacientes terão que assinar um termo assumindo que o remédio não tem eficácia e que pode até matar. É um atentado contra a saúde pública e a vida dos brasileiros.,A que ponto nós chegamos? Ninguém vai parar esse genocida?,2,0.0612784475088119,0.9387215375900269,0,0
"Aos que apoiam a cloroquina, a tubaína ou o confinamento total é bom lembrar que para a ciência no importa nem a sua ideología... nem a sua opinião. A ciência é assim de simples.","Antes a religião se opunha a ciência , hoje é a politica!!!",2,0.0614183358848094,0.938581645488739,0,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Faça um pronunciamento em rede nacional mostrando o sucesso da cloroquina em evitar internações no Piauí e outros lugares do Brasil e do mundo!!!,1,0.0615099892020225,0.9384899735450744,0,0
"Além dos efeitos colaterais graves da cloroquina, a interação da mesma com a azitromicina catapulta o risco de arritmia cardíaca. Não é política... É ciência!","Você sabe que o estudo de Manaus com pesquisadores da Fiocruz foi assassinato, não é? Ministraram dez vezes mais a dose recomendada.",1,0.0615119896829128,0.9384880661964417,1,1
Bolsonaro admite que não há comprovação científica de eficácia da cloroquina contra a covid-19 (via ),Queria saber tb se há comprovação científica que o Adélio Bispo é retardado... Bora deixar uns médicos fazer exame nele STF?,2,0.0615298487246036,0.9384701251983644,0,0
"Há estudos que comprovam que a cloroquina, além de não fazer bem, ajuda a te matar. Se quiser tomar, tome! A graça é que a morte no boletim não vai ser covid 19.",eu so disse q toma quem quer...eu ñ posso tomar,2,0.0615364052355289,0.9384636282920836,1,1
Não há comprovação científica da eficácia da cloroquina.  Quem disse isso? Bolsonaro.  O mesmo Bolsonaro que só liberou novo protocolo sobre o uso em pacientes com quadro leves APÓS editar MP que o isenta de responsabilidade.  Isso é fazer cálculo político com VIDAS!,Cara isso dá feio vc só coisa errada em Bolsonaro para tá feio mira no Dória vc e deputado estadual,2,0.0616060011088848,0.938394010066986,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",KKKKKKKKKKKKKKKK esse fdp quer matar todo mundo,2,0.0616441555321216,0.9383559226989746,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Boa meu presida é isso aí vamo usar a dose de cloroquina de acordo os signos das pessoas tbm avante Brasil n pode parar #uen,2,0.0617131255567073,0.93828684091568,-1,1
Não tem pra q ficar propagando que Cloroquina é oficial e deve ser usado contra covid. É sim um remédio muito forte que pode ampliar o quadro de pacientes e levar a morte. Já o Iverme sim ajuda a inibir propagar no corpo. Mas precisam analisar direito né não sair já oficializando,E os testes que indicam a gravidade do Cloroquina são por comparar pacientes graves que tomaram e os que não tomaram e teve mais mortes no grupo de graves que tomaram. Presta atenção.,1,0.0617180429399013,0.9382818937301636,0,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","Show....parabéns presidente por seu empenho, que o senhor o abençoe e o livre do mal em nome de Jesus.",2,0.0617367140948772,0.9382632970809937,0,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",porra chega ser vergonhoso tnc,2,0.0617753416299819,0.938224732875824,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",pior do que a vergonha de não ter lutado eh a vergonha de ter o bolsonaro como presidente,2,0.0617958754301071,0.9382041692733764,1,1
O médico que receita Cloroquina é o mesmo que prescreve/solicita: - antibiótico para tosse  - antibiótico para diarréia  - antibiótico para dor de garganta - RX ou Tomografia para dor nas costas - longas listas de exames de rotina Não seja esse médico. Esse é o mau médico.,"Ué, mas que que tem os exames de rotina?",2,0.0619037635624408,0.9380961656570436,0,1
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Vc é um lixo! Conheço muitas pessoas que se livraram da internação por conta do remédio. Estude e ouça todas as vertentes da ciência. Se cloroquina fosse isso tudo, porque estaria sendo usada a 70 anos por doentes auto-imunes? Pra vcs o número  de mortes é o quanto pior melhor.",1,0.0619912818074226,0.9380086660385132,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Perdão fofo? Fala sério né! Até dois minutos atrás cloroquina era a salvação da humanidade.,2,0.0620391443371772,0.9379608631134032,1,1
Eles acham q cloroquina não tem efeito colateral pq eles já são o efeito colateral em pessoa.,Ninguém é obrigado a tomar. Terá que ser prescrito por um médico. É mais uma opção que o paciente terá para o tratamento. Não estendo pq está polemizando.,2,0.0620515197515487,0.93794846534729,1,1
