tweet_1,tweet_2,Tema,Class,Conflict
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.",na verdade nenhum dos lados aceita o contraditório...basta pensar.diferente que virá inimigo..seja de.direita ou esquerda ..será que se a censura fosse em cima do Lula ou pt vc estaria fazendo esse tweet Lacombe? Sabendo que não..assim como eles ficam calados.. bem parecidos não,Contas suspensas,1,1
"Acrescento: se fosse eu o censurado, esses mesmos comemorariam e/ou criariam narrativas para encobrir/desmentir o fato. ACREDITE.  Alguns desses q perderam seus perfis assassinaram reputação de quem queria lava-toga, patrulham opiniões e promovem seu próprio mecanismo de censura.","Espero um dia te ver reclamando de censura,novamente...mas o bom de tudo isso,e que estamos migrando para outras 2 plataformas,e vcs vão  acabar falando merda um pro outro sozinhos aqui",Contas suspensas,1,1
"Pessoal, aula básica gratuita aqui: censura é a intervenção do Estado (governo) na liberdade individual do cidadão. Empresa privada cumprindo decisão judicial de suspensão de contas de pessoas investigadas por supostos CRIMES não tem nada de censura.","Por mais que esse inquérito do STF seja um malabarismo jurídico, não há como se falar em censura. O cidadão que é alvo de uma operação da PF e tem o celular apreendido pode reclamar de censura?",Contas suspensas,1,0
"Então você está propondo a censura de Imprensa e de expressão,é isso?","Não foi censura seus animais. Foi indício de crime. Fake news é crime, simples.",Contas suspensas,1,1
Vocês também estão sentindo que o clima aqui no Twitter deu uma melhorada?,Esquerda está curtindo bastante CENSURA,Contas suspensas,1,1
"A decisão do FB e do TW de derrubar as contas de apoiadores de  é sem precedentes na rede mundial, que se caracteriza pela ampla liberdade de expressão. A decisão de suspender as contas é contraditória porque a  investigação não está concluída. País sob censura.","Até que enfim alguém do governo falando contra essa censura, cuidado Fábio, o Ramos está de olho, vc pode ser demitido por isso.",Contas suspensas,1,0
"Pegue o exemplo do Roberto Jefferson: é um cidadão que vem cometendo seguidos crimes contra a honra de diversas pessoas. Deve ser processado e pode ser condenado no penal e no cível, mas não vejo previsão legal que justifique cercear o seu livre direito de expressão.","Mas vc criou essa censura, agora vem com esse papo furado.",Contas suspensas,1,1
Por isso a censura!!Estão desesperados!!!,"Infringir regras da plataforma não é censura, e vocês que estão desesperados por propagarem fake news.",Contas suspensas,1,1
Como você chegou a esse ponto. Destruiu o seu currículo se aliando a um governo e pensamento totalmente incoerente com a democracia. Não tem nada haver com pensar diferente. Não se faça ingênuo. Leia a decisão na íntegra e veja se é censura.,"Abra o olho!! Deixe de ser bitolado, massa de manobra! Não à censura!!!!!",Contas suspensas,1,1
É inadmissível a censura na internet. Não tem conversa. Um país que vive reclamando da época militar vê a justiça fazendo exatamente o que eles tanto criticam? Sem chance.,"Só to vendo à mídia podre e marrom comemorando à censura, Mas não era o presidente, que vcs falavam que iriam censurar ? ta certo ! Mídia brasileira e baiana. Todas podres e imundas.",Contas suspensas,0,0
"meio tenso ver gente defender censura em 2020, nao é quest de qm ta mentindo ou nao, e sim de dar poder pra algm decidir quem pode ou nao falar","Que porra é essa de repressão, de censura! Posta o q quiser, rapada ... rsrs cambada",Contas suspensas,0,0
"Não é uma delícia ver a galera que pedia um AI-5 chorando e gritando CENSURA?   Foi uma decisão judicial, esses imbecís confundem PUNIÇÃO com CENSURA.  A única coisa boa é ver esse “fugitivos da inteligência” chorando nas redes. Criticando a censura e o “livre mercado”","Quando você foi expulso de um táxi após beijar seu namorado foi censura ou punição?  No cu dos outros é refresco, no nosso arde.",Contas suspensas,1,1
"tds os titulares das contas excluídas já foram julgados e condenados? Se não, isso não configura censura prévia? Censura prévia abre um precedente extremamente perigoso","Caralho, como tirar um conteúdo do ar meses depois de publicado é censura prévia?",Contas suspensas,1,1
"Meu dilema:  Ficar no Reino Unido: ameaça de terceira guerra mundial, basta uma bomba pra essa ilha afundar.  Voltar pro Brasil: censura, ditadura comunista, prisão por fake news, liberdades restringidas.  Não tá fácil","Vc falou quer quer largara internet e ir pro mato, o melhor lugar pra isso é o Brasil, não seremos atingidos por Bombas atômicas por ser uma região de refúgio, e vc não precisará se preocupar com censura na internet já que não vai precisar de uma já que vai se refugiar no mato!!",Contas suspensas,1,0
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.","Como jornalista, deveria saber o que se caracteriza como censura. Como Bolsonarista, rasga o diploma e caga pelos dedos. Você é medíocre, Lacombe!",Contas suspensas,1,1
"Isso é censura Rachel, como jornalista não deveria ficar contente com isso. A próxima pode ser você.  Já pensou nisso? Grande e respeitoso abraço.","Convocar e ameaçar de agressão um ministro do STF, na porta da casa dele é censura?",Contas suspensas,1,1
Vocês também estão sentindo que o clima aqui no Twitter deu uma melhorada?,Contrate hackers para cometer crimes feito uma garota  #VozParaBernardoKuster,Contas suspensas,1,1
"Sim, censura. Ou classificação indicativa (como queira). De todos os livros, acredito que apenas Pedra Filosofal tem um conteúdo menos sombrio. A partir da Câmara, se fossem trazer a mesma atmosfera, os filmes teriam pelo menos C-14 anos. E muitos não poderiam assistir no cinema.","Tá mas o que ele falou não tem nada a ver com censura? Já que foi uma decisão do diretor do filme que achou melhor assim, acho que o teu ponto faz todo o sentido, mas não sobre essa perspectiva",Contas suspensas,1,1
"Se essa censura não para até o final do segundo mandato do nosso PR, estaremos em situação pior do que quando ele entrou. Não se negocia a LIBERDADE DE EXPRESSÃO","que irônico os bolsonarista reclamando de censura né, no cu dos outros é refresco rsrs",Contas suspensas,0,1
Vocês também estão sentindo que o clima aqui no Twitter deu uma melhorada?,"Os cambaus... Se fosse a esquerda, estariam reclamando e esperando. Censura.",Contas suspensas,1,1
Censura nunca mais!,"Oxe, não são vcs que pedem intervenção militar, AI5 e tal? Se vc não sabe a censura faz parte disso tudo. Então, saibam oq falam antes de pedir.",Contas suspensas,1,1
Vocês também estão sentindo que o clima aqui no Twitter deu uma melhorada?,"Só melhoraria se os esquerdalhas, comunistas e aliados do PCC (Partido Comunista do CAPETA) fossem excluídos, pois só fazem e escrevem!  #VozParaBernardoKuster #VozParaConservadores #Bolsonaro2022",Contas suspensas,1,1
Vocês também estão sentindo que o clima aqui no Twitter deu uma melhorada?,A comunista criminosa conhecida como avião gosta de censura...,Contas suspensas,1,1
"Não gosto dessa gente, mas é censura.",Não é censura pq são mentiras e são mentiras que estão prejudicando o país como um todo.,Contas suspensas,1,1
incitação ao ódio não é censura. beijos.,O gado que tem fetiche por coturno não entende a diferença entre censura e crime.,Contas suspensas,0,0
"O apoio à censura, que interessante. Isso é como criar uma naja em casa, um dia ela se volta contra você! “Vitória” ?!? Patético",Impedir a disseminação de fakenews e discurso de ódio não é censura,Contas suspensas,1,1
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.",na verdade nenhum dos lados aceita o contraditório...basta pensar.diferente que virá inimigo..seja de.direita ou esquerda ..será que se a censura fosse em cima do Lula ou pt vc estaria fazendo esse tweet Lacombe? Sabemos que não..assim como eles ficam calados.. semelhanças,Contas suspensas,1,1
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.","Todos tem o direito de falar. Porém todos são responsáveis e respondem pelo que falam. Mas proibir alguém de falar algo, isso é censura. Não foi contra isso que dizem ter lutado por muitos anos?",Contas suspensas,2,0
"Não se trata de censura, se trata de coibir disseminação  de desinformação,  injúria, calúnia, difamação. Temos liberdade pra falar (e ser responsabilizados por isso), mas essa liberdade termina quando começa a do outro.","resumo do tweet: não é censura, é censura",Contas suspensas,1,1
"Não se trata de censura, se trata de coibir disseminação  de desinformação,  injúria, calúnia, difamação. Temos liberdade pra falar (e ser responsabilizados por isso), mas essa liberdade termina quando começa a do outro.","Não, é só censura mesmo",Contas suspensas,1,1
Ainda não é censura,"O estado impede todo mundo que mora no Brasil de ver determinado conteúdo de determinado criador atraves de um inquérito ilegal, mas não é censura?",Contas suspensas,1,1
"Você não ter que ler, Nick. É censura.  Eles devem ser punidos pelo o que fizerem e não pelo o que podem fazer. O inquérito do STF é arbitrário e pode alcançar qualquer pessoa que o ministro quiser. Hoje são os bolsonaristas, amanhã pode ser qualquer um que critique o STF.","Não é censura. E esses caras deveriam estar presos, isso sim. Ainda falta muita gente.",Contas suspensas,1,1
"Os caras passam anos espalhando mentiras e teorias da conspiração, aí eu tenho que ler aqui que suspender as tais contas seria censura.","Você não ter que ler, Nick. É censura.  Eles devem ser punidos pelo o que fizerem e não pelo o que podem fazer. O inquérito do STF é arbitrário e pode alcançar qualquer pessoa que o ministro quiser. Hoje são os bolsonaristas, amanhã pode ser qualquer um que critique o STF.",Contas suspensas,1,1
Vocês também estão sentindo que o clima aqui no Twitter deu uma melhorada?,Não notei nada diferente. Aqui nos EUA não existe censura.,Contas suspensas,1,1
"Ué, se a LEI, repito, LEI de segurança nacional é censura, como ela esta na LEI, tendo em vista que censura é inconstitucional?","A lei em si não é censura meu caro, a aplicação dele ao caso sim kkk. Ele usou a lei pra intimidar o jornalista por uma charge. Até a Secom na ocasião fez vários tweets dando palco pras ações do Ministro da Justiça. Cabia ao presidente processar também,sem esse tipo de ação.",Contas suspensas,1,1
Apoiando censura seu otário,"Ninguém está apoiando a censura. A questão é que é irônico,vcs bolsonaristas,que tanto pediam AI-5,estarem encomodados com a censura. Agora aprendeu como funciona? E tbm essas contas não vão fazer diferença nenhuma,só ficavam repassando informações falsas",Contas suspensas,1,1
"Os caras passam anos espalhando mentiras e teorias da conspiração, aí eu tenho que ler aqui que suspender as tais contas seria censura.","tem um vídeo do Elba explicando sobre isso, de que as pessoas acham que é censura:",Contas suspensas,1,0
Entt isso é censura,"censura não, a plataforma é PRIVADA e ela proporciona que os usuários controlem os comentários dos posts DELES. o post é MEU e eu decido o que faço com os comentários.",Contas suspensas,1,1
Vocês também estão sentindo que o clima aqui no Twitter deu uma melhorada?,"Alguns os Leões não estão e as hienas acham que terão sossego, vai vendo ....   #Bolsonaro2022 #STFVergonhaNacional",Contas suspensas,1,1
Independente do alinhamento político é censura!,Não a censura da turma de toga #FreedomOfSpeech,Contas suspensas,0,0
"Eu defenderei teu direito de falar merda até o final e jamais deixarei que passem por cima dos seus direitos, seja você da esquerda, da direita, da minha cobra, essa putaria de censura tem que acabar...  #STFNaoVaiNosCalar",Os sojados ficam reclamando de censura. Se esqueceram que estão em uma guerra.,Contas suspensas,0,1
"Tá matando o serviço só pq, pra mim, o que o ministro do STF fez é censura? Kkkkkkkkk","Não considero censura. Eles continuam podendo criar contas novas e continuar falando as abobrinhas que sempre falam.   As contas não foram excluídas e sim suspensas, já que são provas de investigação. Não sei se vc viu que eles estavam apagando coisas após a investigação começar.",Contas suspensas,1,1
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.","Lacombe , afinal o que aconteceu com o  ? 47 mil pessoas assistindo a live e ele sumir daquele jeito ? Foi censura ? A emissora dele que bloqueou ? Afinal , o que houve ?",Contas suspensas,1,0
"Quem comemora a censura hoje, será alvo da censura amanhã. É a lógica de qualquer ditadura.","Não é censura, é justiça pra esses delinquentes, criminosos q usam as redes, pra ameaçar e caluniar as pessoas.",Contas suspensas,1,1
"O que vc pensa de um edital de cultura com censura prévia? A prefeitura de Porto Alegre lançou edital p/ auxílio emergencial cultural q restringe a liberdade de expressão dos artistas, impondo como condição q o assunto não tenha cunho político ou religioso.",Ué? Agora pouco você estava comemorando a censura? Seja coerente com o que defende,Contas suspensas,1,1
Narrativas de vocês que é censura!,"De fato é. Quando o Estado usa sua força para calar o cidadão, o nome é censura. Não há outro nome.",Contas suspensas,1,1
"Censura prévia é inconstitucional, Joel.  Se houve crime ou ilícito civil, que os responsáveis sejam julgados e condenados.  Mas nunca, mesmo condenados, podem ser censurados previamente.","Não foi censura prévia, essa galera já comete crime de ódio na internet já décadas.",Contas suspensas,1,1
"Me faltam adjetivos pra classificar a suspensão de contas em redes sociais APENAS de apoiadores do Governo.   Para os da esquerda que comemoram, lembrem-se que nada impede que isso aconteça com vocês a qualquer momento.   A censura é real.",Não vai acontecer com eles...essa censura tem lado.,Contas suspensas,1,0
"Acrescento: se fosse eu o censurado, esses mesmos comemorariam e/ou criariam narrativas para encobrir/desmentir o fato. ACREDITE.  Alguns desses q perderam seus perfis assassinaram reputação de quem queria lava-toga, patrulham opiniões e promovem seu próprio mecanismo de censura.","Então não se trata de censura, mas de quem é censurado? Existe justificativa para censura, de quem quer que seja? Vc não é mais o Danilo que rasgou a msm tentativa da Maria do Rosário.",Contas suspensas,1,1
Parece que você tava comemorando censura. Não tenho certeza,Combate à mentiras não é censura.,Contas suspensas,1,1
Vocês também estão sentindo que o clima aqui no Twitter deu uma melhorada?,"Viva a ditadura! Subversivos não passarão! Censura boa é a que eu gosto. VIVA 64. VIVA CENSURA. VIVA O AR DA DITADURA. Vamos festejar, viva o fascismo, o que eu não gosto ou não posso contestar que seja censurado. Democracia é fachada p meu discurso. DITADURA VIVA, VIVA CENSURA",Contas suspensas,1,1
É  censura pura e simples . Isso é uma vergonha.,Punição por espalharem mentiras não caracteriza censura.,Contas suspensas,1,1
"Proibir, com ordem prévia e geral, que uma pessoa se manifeste através de um veículo de comunicação legítimo é censura. Ponto.","Quando proibiram a Folha de entrevistar o Lula na prisão, a senhora correu para o Twitter para dizer que era censura?",Contas suspensas,1,1
"Não se trata de censura, se trata de coibir disseminação  de desinformação,  injúria, calúnia, difamação. Temos liberdade pra falar (e ser responsabilizados por isso), mas essa liberdade termina quando começa a do outro.",continua sendo censura,Contas suspensas,2,1
Dificil admitir q hj é um Grande Dia né minha filha,Vamos ver quem vai comemorar a censura com “Grande dia”? Um dia vc pode ser o próximo.,Contas suspensas,0,1
Esse tal de  acha que é DEUS. Duvido que ele ande sobre as águas (sem uma auxílio de Jet ski) ou reestabeleça suas madeixas (sem tomar a loção do vicentino).  Já o  ficará marcado na história como uma das redes sociais que fomentou a censura.,Vivi pra ver reacionário reclamando de censura hauihaiuhuiaha,Contas suspensas,0,1
"Cês tão ligados que isso aqui é nível China de censura, né? Ou vão continuar achando normal e comemorando só porque prejudica a quem vocês não gostam?","Quando a censura afeta quem eu não gosto, pode chamar de ""justiça"".",Contas suspensas,1,0
"O que vc pensa de um edital de cultura com censura prévia? A prefeitura de Porto Alegre lançou edital p/ auxílio emergencial cultural q restringe a liberdade de expressão dos artistas, impondo como condição q o assunto não tenha cunho político ou religioso.","Te decide, é a favor ou contra a censura.",Contas suspensas,1,0
"Errado, se a lei disser que é proibido falar mal do presidente deixa de ser censura? Então não teve censura no regime militar?","Acho que estamos em círculos aqui, Andi. Já voltei a me repetir quanto à diferença de censura e crime. Acho que não tenho mais nada a contibuir. Obrigada pela conversa.",Contas suspensas,1,0
"Já é hora, já passou da hora de acabar com esse inquérito inconstitucional, com ares de censura, que não soma nada -- só enxovalha mais o combalido Judiciário brasileiro.",Quando o inquérito investiga só um lado dai é censura e não investigação,Contas suspensas,1,0
e as redes sociais ficaram um pouco menos odiosas...,é censura do bem? é?,Contas suspensas,2,0
"Para quem defendia a morte do presidente, defender a CENSURA é fichinha. Não querem apenas calar o Presidente e seus apoiadores, mas calar e se possível matar. Não lute hoje e amanhã você estará na VENEZUELA.","Vc discorda DA MENSAGEM, NÃO do mensageiro. Porque",Contas suspensas,2,-1
Censura contra a esquerda na ditadura militar: você criticava a ditadura e era morto  Censura atual: você fica 3 dias sem espalhar fakenews e xingar muito no twitter  Realmente é muita opressão contra blogueiros bolsonaristas,Na verdade nem se deve comparar a ditadura militar com essa onda de censura pelo simples fato que vc tá vivo mesmo sem concordar,Contas suspensas,1,-1
"Branca chorando pq uma pessoa falou q preferia o cabelo dela grande, imagina se ela escutasse comentários como ""bombril"" ""arbusto"" ""alisa"" ""prefiro de trança"" ""deu choque"". Ela ia se matar no primeiro dia, ai esse povo da mt biscoito pra branco mimado acham q a vida é um morango.",ah vai tomar no cu,Contas suspensas,2,-1
"Pegue o exemplo do Roberto Jefferson: é um cidadão que vem cometendo seguidos crimes contra a honra de diversas pessoas. Deve ser processado e pode ser condenado no penal e no cível, mas não vejo previsão legal que justifique cercear o seu livre direito de expressão.","O Roberto Jefferson não esta mentindo, ele fala c/ propriedade e sem medo. Não vejo crime como o sr. diz, muito longe disso.",Contas suspensas,1,0
Esse autoritarismo do Ministro Alexandre de Moraes vai ficar por isso mesmo?       Não defenderão a liberdade de expressão?,odiamos censura mas só quando é pros nossos hehehehhe,Contas suspensas,0,0
ja agradeceram por serem jovens nessa geração e quando forem adultos não vão tratar os filhos de vcs assim?,"TW/// homofobia . . . . . . . . . . . esse video me da um gatilho tão grande, eu fiquei ontem o dia inteiro mal pq eu vi isso, dai vcs botam essa bosta na minha tml, pelo mesmo vcs avisem q nem eu fiz ali em cima.",Contas suspensas,2,-1
"Essa informação é falsa. A CPI da Lava Toga não tinha objeto delimitado, portanto, a alegação do jornalista em questão é fakenews.","O cara é tão safado, e você percebe que ele adora uma censura quando ele faz publicação apenas pro próprio cercadinho, mas ditadores são os outros.",Contas suspensas,1,0
Os censurados pelo Twitter hoje:  Roberto Jeffesson Allan dos Santos Bernardo Kuster Edson Salomão Rodrigo Ribeiro Sara Giromini Edgard Corona Luciano Hang Otavio Fakhoury Marcelo Stachin Reynaldo Bianchi Júnior,Pelo twitter? O pássaro e vermelho mas teria essa coragem sozinho....,Contas suspensas,2,0
"a cada dia mais certo de que este site é um grande delírio coletivo, 90% das discussões que a gente tem aqui não acontecem em nenhum outro lugar","Ou você apoia o AI-5, ou você reclama da ""Censura"". Os dois não dá. Se não ficassem ameaçando, pregando violência gratuita... tavam de boa, quem não faz merda não paga. Só censurou quem não presta. Apologia tbm é crime kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk",Contas suspensas,0,0
"Estou aberto aos argumentos jurídicos que mostram graves problemas na decisão do Alexandre de Moraes.  Dito isso, que perfis dedicados a fake news, ataques e assassinato de reputações sejam derrubados é algo que eu defenderia mesmo se fosse contra o meu lado político.",Isso não  configura censura prévia?,Contas suspensas,1,0
"O Twitter suspendeu 16 contas de bolsonaristas. Entre elas, as de Roberto Jefferson, dos blogueiros Allan dos Santos, Bernardo Küster e Sara Winter, dos empresários Luciano Hang, Edgard Corona e Otávio Fakhoury.","Imaginem a gritaria que se faria se fossem contas de esquerdistas... censura, ditadura, fascismo, etc.",Contas suspensas,1,0
"Acrescento: se fosse eu o censurado, esses mesmos comemorariam e/ou criariam narrativas para encobrir/desmentir o fato. ACREDITE.  Alguns desses q perderam seus perfis assassinaram reputação de quem queria lava-toga, patrulham opiniões e promovem seu próprio mecanismo de censura.","Eu esperava um: ""Censura é inadmissível. Disto isto, são uns fdp, não nos gostamos etc...etc...""",Contas suspensas,1,0
"É assim: ou você é contra a censura e a favor da democracia ou você defende AI-5 e pára de reclamar de censura ok? Os dois não dá,",Olha a mente!,Contas suspensas,2,-1
Não a Censura!!! #naoacensura,"Hoje é um GRANDE DIA, sem dúvida alguma, mas alguém sabe dizer como vai a finada Bia Kicis?  É pro meu TCC  #QueimaQuengaral #GovernoDeFraudes",Contas suspensas,0,1
"Esse homem enganou 81 senadores ao ser ""sabatinado"". Mentiu para a nação brasileira, para ter cargo vitalício no STF. Seu nome, Alexandre de Moraes.",Mudou de idéia ou mentiu na cara dura?,Contas suspensas,2,0
"Sabe o que vai acontecer se você só mudar o canal para falar mal do Alexandre de Moraes e não agir de fato? Ele vai mandar também encerrar sua conta de YouTube, o seu site e o que mais for preciso. Parem de perder tempo com asneiras, antes que não haja mais nada a fazer.","Se o  não defende seus usuários contra abusos do judiciário,  talvez ele não merece s nossa presença nesta rede.  A empresa deveria acionar seu departamento jurídico diante da censura.",Contas suspensas,0,0
Não há mais como alguém negar a realidade bem debaixo do nosso nariz: vivemos numa ditadura da toga suprema.,"Censura está literalmente estapeando sua cara enquanto você grita Bozo, Ele não e aquelas merdas inúteis de sempre.",Contas suspensas,2,0
"Estamos provando um pouco do os chineses passam nas mãos do PCC. O que temos a fazer? Protestar, cobrar os parlamentares e, o governo.#VozParaBernardoKuster","O povo está cego devido ao fundamentalismo religioso no país, por isso não percebe que  esse governo é um #GovernoDeFraudes",Contas suspensas,0,0
Sobre contas de conservadores sendo banidas: a liberdade de expressão é direito fundamental garantido em nossa Constituição e deve ser válida para todos.,Qual atitude  deputado vai tomar em relação a está censura? Estou lhe cobrando pois sou seu eleitor e apoiador a duas eleições.,Contas suspensas,1,0
"Felipe Neto, que defende a censura e até a prisão de quem supostamente espalha ""fake news"", mais uma vez foi pego mentindo e propagando desinformação na internet. O sujeito mente tanto que, agora, teve que ser desmentido pelo embaixador da Ucrânia por mentir sobre aquele país.",A bunda deve sentir inveja do tanto de merda que sai boca desse débil metal,Contas suspensas,2,0
"Amigos aqui é Roberto Jefferson. Entrei na conta da minha filha para agradecer a todos pelo apoio. Em breve estaremos juntos novamente! Alexandre, não temo sua tirania!",Deus é mais!,Contas suspensas,2,0
"foda q eu detesto todo esse antro bolsonarista, petista/psolista/pecedebista q existe nas redes sociais  posso comemorar qlqr remoção de conta assim como posso fzr piada com a morte do biroliro  pois sou cidadão comum e irrelevante  óbvio q o q aconteceu hj foi censura né porra","Bolsominions, ou vcs pedem AI-5 ou reclamam da censura. Os dois não dá.",Contas suspensas,0,0
"Na tela do Twitter no alto à esquerda tem três traços horizontais, clique em cima. Entre em  Conta e privacidade Clique em conta Depois clique em Dados e permissões Mude o local que está marcando Brasil para Estados Unidos. Pronto seu Twitter eatá nos EUA. Onde não há censura!","Censura só é censura se acontece com quem pensa igual a vc, impressionante.",Contas suspensas,0,0
"Já que está falando de censura, poderia fazer um post falando das investigações do Ministro da Justiça contra servidores que se auto intitulam antifascistas. Esse tipo de comportamento típico de governo fascista vc não condena, né?",E esse tipo de censura??,Contas suspensas,1,0
Será que o Alexandre de Moraes realmente acha que tá prejudicando o Bolsonaro com essa censura ? hahahahahahahahah esses cara vivem numa realidade paralela mesmo... 22 tá cada dia mais garantido,"ou você reclama de censura, ou você pede a volta da ditadura, os dois juntos n dá",Contas suspensas,0,1
Entendi.... e reclama de censura ?!? Coerente.,"....por quê querem fechar, mas.... Sua resposta poderia ser crime, Lei 7.170, de 1983, artigos 16 e 17, caso vc fizesse uma manifestação ameaçando o congresso e STF e/ou propagasse ofensas e ameaças. É isto que vc está chamando de censura....",Contas suspensas,1,-1
Vocês também estão sentindo que o clima aqui no Twitter deu uma melhorada?,"Grande dia, hoje está tudo melhor.  Inclusive o Jair Bolsonaro!!  Curado",Contas suspensas,1,0
Pra vcs terem acesso aos meus tweets,"Vcs são um bando de idiotas mesmo! O capitão de vcs está abandonando todo mundo q o apoiou: Sérgio Moro, Bia Kicis, Allan dos Santos, Gn Santos Cruz, Sara extremista, Babiano, PSL....esse covarde é do tipo q abandona seus soldados feridos no campo de batalha, e foge + os filhos",Contas suspensas,1,1
"Quanto a censura do   na pessoa de   é fácil.NÃO VOTE EM NENHUM   candidato ligado aos senadores que aí estão.Covardes, não merecem essas vozes que não defendem o povo.","censura não eh uma parada legal, mas censurar alguém q queria censura? por enquanto eu vou me preocupar tanto com a morte de alguém que quer o assassinato de inocentes.",Contas suspensas,0,-1
"Censura não é, e nunca foi algo aceito pelos Anonymous, independente da forma que essa se apresenta, MAS, quem escolhe representante ao invés de se representar, bom, esse sim só aceita. Queira o sujeito ou não.  #NósSomosAnonymous #CadaVezMaisEnterradosNaMatrix #censura","Os caras passam o dia inteiro destilando ódio e divulgando fake news e quer reclamar de ""censura"". Vai pro inferno.",Contas suspensas,0,0
"Gente que cria e espalha Fake News DEVEM ser censuradas na internet. Oras, não sabem usar de forma honesta!  Tem que perder a conta.",Então... você só errou no fato de chamar censura quem cria fake news...  :),Contas suspensas,1,0
aqueles que se diziam contra a censura meses atrás estão rindo hoje que país bosta hein,censura só é ruim quando é com quem voce concorda né?,Contas suspensas,0,0
A Galera do AI-5 reclamando de censura? É piada né??? Kkkkkk,"Se você configurar o Tweeter para dizer que seu país de origem não é o Brasil, não estará sujeito à censura aqui no Brasil.  Vá em: Configurações. Conta. País.  E troque para outro país! E reinicie o Twitter.",Contas suspensas,0,0
"""A censura pode se voltar contra você, o poder muda de mãos""  Tirando o fato de que, pra sorte de quem tá comemorando, o lado que tá sofrendo censura é democrático demais e nunca vai fazer nada do tipo ¯\_(ツ)_/¯","A censura foi , é e será contra os denunciadores do mal.  Quem é do sistema não sofre censura.",Contas suspensas,1,0
A hipocrisia das pessoas que defendem censura numa rede social e inexplicável,"Só é censura quando atinge o deles Quando é dos outros ai é de boas, censura onde?",Contas suspensas,1,0
"Me faltam adjetivos pra classificar a suspensão de contas em redes sociais APENAS de apoiadores do Governo.   Para os da esquerda que comemoram, lembrem-se que nada impede que isso aconteça com vocês a qualquer momento.   A censura é real.",Olha a ingenuidade. Quem é que vai censurar a si mesmo? Me explica por favor,Contas suspensas,2,0
"""E o Mandetta, a linha dele, como médico, era voltada quase exclusivamente para a vida"" - Jair Bolsonaro, presidente do Brasil","Tá certo, tem que demitir um ministro da SAÚDE, por se preocupar com a VIDA!!!!   Sério, eu não me canso de te xingar , seu bosta!!!",Mandetta,2,0
"Acabo de ouvir do presidente Jair Bolsonaro o aviso da minha demissão do Ministério da Saúde.  Quero agradecer a oportunidade que me foi dada, de ser gerente do nosso SUS, de pôr de pé o projeto de melhoria da saúde dos brasileiros e","O privatizador e lobista dos planos de saúde falando do “nosso SUS” HAHAHAHHA. Ok, Mandetta, vc era nossa única esperança nesse desgoverno, mas não força, tá????",Mandetta,2,1
"Boa sorte ao Nelson Teich, novo ministro da Saúde.  O mais importante é que dê conta do recado porque a luta é complicada, o inimigo é silencioso, astuto e mortal.   Imensa maioria sabe que o Mandetta não era pra sair, mas agora é torcer pelo sucesso do novo ministro.","Fala verdade seu safado, vc torce pro quanto pior, melhor. É certeza q vc quer q a saúde vire um caos pra lá na frente dizer q foi culpa do presidente por demitir o Mandetta, q estava doido pra ser demitido pra se fazer de vítima. Raça desgraçada de jornalistas esquerdista.",Mandetta,1,1
"É preciso reconhecer que se não fosse o SUS, não teríamos nem metade dos leitos que temos hoje. Pra quem não sabe o SUS é responsável por 63% dos leitos no Brasil.",Esse mesmo SUS que o Mandetta defendeu o fim e que agora saiu defendendo.,Mandetta,2,0
"""E o Mandetta, a linha dele, como médico, era voltada quase exclusivamente para a vida"" - Jair Bolsonaro, presidente do Brasil",onde já se viu um médico preocupado com a vida ?,Mandetta,2,0
Caminhamos para o abismo! Tirar  é urgente para preservar vidas. É uma questão de saúde pública tirar a caneta desse criminoso. #ImpeachmentJá,"Fernanda, o Bolsonaro está preservando vida, e tbm quer preservar os empregos, agora você deve ser rica para ter medo de morrer, e tbm uma canhota burra como a maioria!!!",Mandetta,2,1
“não vou mais me estressar com as merdas que esse verme desse presidente faz”  *Bolsonaro demitiu o Mandetta*  Eu: #ForaBolsonaro,Não tem como não se estressar com oq ele faz quando ele tá governando o país que vc tá vivendo,Mandetta,2,0
"Na moral gente, tudo bem criticar o Bolsonaro por demitir o ministro da saúde que vinha até então fazendo um bom enfrentamento perante ao coronavírus, eu também critico, acho um absurdo do caralho, agora vocês virem aqui falar q o Mandetta é competente é brincadeira também, +","o foco princípal do cara era o desmonte do SUS, que nesse momento de crise se faz mais necessário do que nunca (e esse é o momento de defendê-lo), Mandetta destruiu o mais médicos e deixou milhares de pessoas sem assistência médica, o cara é um doso representantes",Mandetta,1,0
